Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample_num	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	KT2440	PrimaryQC	project_name	condition_name	rep_name	reference_condition	DOI
SRX2012752	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019226	SRP081270	PRJNA338603	338603	SRS1609957	SAMN05560031	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909269	5560031	GSE85475	GSM2267540	28130298	KT2440				TRUE	Pass	Multistress	NaCl_60min	1	Control	10.1128/AEM.03236-16
SRX2012753	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019227	SRP081270	PRJNA338603	338603	SRS1609958	SAMN05560030	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909270	5560030	GSE85475	GSM2267541	28130298	KT2440				TRUE	Pass	Multistress	NaCl_7min	2	Control	10.1128/AEM.03236-16
SRX2012754	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019228	SRP081270	PRJNA338603	338603	SRS1609959	SAMN05560050	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909271	5560050	GSE85475	GSM2267542	28130298	KT2440				TRUE	Pass	Multistress	NaCl_60min	2	Control	10.1128/AEM.03236-16
SRX2012755	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019229	SRP081270	PRJNA338603	338603	SRS1609960	SAMN05560049	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909272	5560049	GSE85475	GSM2267543	28130298	KT2440				TRUE	Pass	Multistress	NaCl_7min	3	Control	10.1128/AEM.03236-16
SRX2012756	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019230	SRP081270	PRJNA338603	338603	SRS1609961	SAMN05560048	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909273	5560048	GSE85475	GSM2267544	28130298	KT2440				TRUE	Pass	Multistress	NaCl_60min	3	Control	10.1128/AEM.03236-16
SRX2012757	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019231	SRP081270	PRJNA338603	338603	SRS1609962	SAMN05560047	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909274	5560047	GSE85475	GSM2267545	28130298	KT2440				TRUE	Pass	Multistress	Imipenem_7min	1	Control	10.1128/AEM.03236-16
SRX2012758	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019232	SRP081270	PRJNA338603	338603	SRS1609963	SAMN05560046	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909275	5560046	GSE85475	GSM2267546	28130298	KT2440				TRUE	Pass	Multistress	Imipenem_60min	2	Control	10.1128/AEM.03236-16
SRX2012759	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019233	SRP081270	PRJNA338603	338603	SRS1609964	SAMN05560045	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909276	5560045	GSE85475	GSM2267547	28130298	KT2440				TRUE	Pass	Multistress	Imipenem_7min	2	Control	10.1128/AEM.03236-16
SRX2012760	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019234	SRP081270	PRJNA338603	338603	SRS1609965	SAMN05560044	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909277	5560044	GSE85475	GSM2267548	28130298	KT2440				TRUE	Pass	Multistress	Imipenem_60min	1	Control	10.1128/AEM.03236-16
SRX2012761	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019235	SRP081270	PRJNA338603	338603	SRS1609966	SAMN05560043	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909278	5560043	GSE85475	GSM2267549	28130298	KT2440				TRUE	Pass	Multistress	Imipenem_7min	3	Control	10.1128/AEM.03236-16
SRX2012762	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019236	SRP081270	PRJNA338603	338603	SRS1609967	SAMN05560042	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909279	5560042	GSE85475	GSM2267550	28130298	KT2440				TRUE	Pass	Multistress	Imipenem_60min	3	Control	10.1128/AEM.03236-16
SRX2012763	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019237	SRP081270	PRJNA338603	338603	SRS1609968	SAMN05560041	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909280	5560041	GSE85475	GSM2267551	28130298	KT2440				TRUE	Pass	Multistress	H2O2_7min	1	Control	10.1128/AEM.03236-16
SRX2012764	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019238	SRP081270	PRJNA338603	338603	SRS1609969	SAMN05560040	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909281	5560040	GSE85475	GSM2267552	28130298	KT2440				TRUE	Pass	Multistress	H2O2_60min	1	Control	10.1128/AEM.03236-16
SRX2012765	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019239	SRP081270	PRJNA338603	338603	SRS1609970	SAMN05560039	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909282	5560039	GSE85475	GSM2267553	28130298	KT2440				TRUE	Pass	Multistress	H2O2_7min	2	Control	10.1128/AEM.03236-16
SRX2012766	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019240	SRP081270	PRJNA338603	338603	SRS1609971	SAMN05560038	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909283	5560038	GSE85475	GSM2267554	28130298	KT2440				TRUE	Pass	Multistress	H2O2_60min	2	Control	10.1128/AEM.03236-16
SRX2012767	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019241	SRP081270	PRJNA338603	338603	SRS1609972	SAMN05560037	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909284	5560037	GSE85475	GSM2267555	28130298	KT2440				TRUE	Pass	Multistress	H2O2_7min	3	Control	10.1128/AEM.03236-16
SRX2012768	1/3/2017 9:58	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019242	SRP081270	PRJNA338603	338603	SRS1609973	SAMN05560036	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909285	5560036	GSE85475	GSM2267556	28130298	KT2440				TRUE	Pass	Multistress	H2O2_60min	3	Control	10.1128/AEM.03236-16
SRX2020714	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029092	SRP081901	PRJNA338850	338850	SRS1615484	SAMN05572220	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918319	5572220	GSE85578	GSM2277982						TRUE	Fail					
SRX2020715	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029093	SRP081901	PRJNA338850	338850	SRS1615487	SAMN05572219	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918320	5572219	GSE85578	GSM2277983						TRUE	Fail					
SRX2020716	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029094	SRP081901	PRJNA338850	338850	SRS1615483	SAMN05572218	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918321	5572218	GSE85578	GSM2277984						TRUE	Pass	Phase	Del_hfq_St	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2020717	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029095	SRP081901	PRJNA338850	338850	SRS1615485	SAMN05572235	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918322	5572235	GSE85578	GSM2277985						TRUE	Fail					
SRX2020718	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029096	SRP081901	PRJNA338850	338850	SRS1615486	SAMN05572234	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918323	5572234	GSE85578	GSM2277986						TRUE	Fail					
SRX2020719	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029097	SRP081901	PRJNA338850	338850	SRS1615488	SAMN05572233	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918324	5572233	GSE85578	GSM2277987						TRUE	Fail					
SRX2020720	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029098	SRP081901	PRJNA338850	338850	SRS1615489	SAMN05572232	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918325	5572232	GSE85578	GSM2277988						TRUE	Fail					
SRX2020721	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029099	SRP081901	PRJNA338850	338850	SRS1615490	SAMN05572231	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918326	5572231	GSE85578	GSM2277989						TRUE	Fail					
SRX2020722	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029100	SRP081901	PRJNA338850	338850	SRS1615491	SAMN05572230	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918327	5572230	GSE85578	GSM2277990						TRUE	Fail					
SRX2020723	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029101	SRP081901	PRJNA338850	338850	SRS1615492	SAMN05572229	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918328	5572229	GSE85578	GSM2277991						TRUE	Fail					
SRX2020724	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029102	SRP081901	PRJNA338850	338850	SRS1615493	SAMN05572228	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918329	5572228	GSE85578	GSM2277992						TRUE	Pass	Phase	WT_Tr	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2020725	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029103	SRP081901	PRJNA338850	338850	SRS1615494	SAMN05572227	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918330	5572227	GSE85578	GSM2277993						TRUE	Pass	Phase	WT_St	1	WT_Ex	
SRX2020726	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029104	SRP081901	PRJNA338850	338850	SRS1615495	SAMN05572226	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918331	5572226	GSE85578	GSM2277994						TRUE	Pass	Phase	WT_Ex	2	WT_Ex	
SRX2020727	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029105	SRP081901	PRJNA338850	338850	SRS1615496	SAMN05572225	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918332	5572225	GSE85578	GSM2277995						TRUE	Pass	Phase	WT_Tr	2	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2020728	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029106	SRP081901	PRJNA338850	338850	SRS1615497	SAMN05572224	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918333	5572224	GSE85578	GSM2277996						TRUE	Fail					
SRX2020729	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029107	SRP081901	PRJNA338850	338850	SRS1615498	SAMN05572223	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918334	5572223	GSE85578	GSM2277997						TRUE	Fail					
SRX2020730	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029108	SRP081901	PRJNA338850	338850	SRS1615499	SAMN05572222	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918335	5572222	GSE85578	GSM2277998						TRUE	Pass	Phase	WT_Tr	3	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2020731	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029109	SRP081901	PRJNA338850	338850	SRS1615500	SAMN05572221	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918336	5572221	GSE85578	GSM2277999						TRUE	Pass	Phase	WT_St	3	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021818	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030277	SRP082120	PRJNA338876	338876	SRS1616433	SAMN05572686	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919443	5572686	GSE85581	GSM2278534						TRUE	Pass	Phase	WT_Ex	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021819	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030278	SRP082120	PRJNA338876	338876	SRS1616436	SAMN05572685	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919444	5572685	GSE85581	GSM2278535						TRUE	Pass	Phase	WT_Ex	2	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021820	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030279	SRP082120	PRJNA338876	338876	SRS1616434	SAMN05572684	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919445	5572684	GSE85581	GSM2278536						TRUE	Pass	Phase	WT_Tr	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021821	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030280	SRP082120	PRJNA338876	338876	SRS1616435	SAMN05572683	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919446	5572683	GSE85581	GSM2278537						TRUE	Pass	Phase	WT_Tr	2	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021822	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030281	SRP082120	PRJNA338876	338876	SRS1616437	SAMN05572682	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919447	5572682	GSE85581	GSM2278538						TRUE	Pass	Phase	WT_St	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021823	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030282	SRP082120	PRJNA338876	338876	SRS1616438	SAMN05572681	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919448	5572681	GSE85581	GSM2278539						TRUE	Pass	Phase	WT_St	2	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021824	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030283	SRP082120	PRJNA338876	338876	SRS1616439	SAMN05572692	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919449	5572692	GSE85581	GSM2278540						TRUE	Pass	Phase	K1_Ex	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021825	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030284	SRP082120	PRJNA338876	338876	SRS1616440	SAMN05572691	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919450	5572691	GSE85581	GSM2278541						TRUE	Pass	Phase	K2_Ex	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021826	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030285	SRP082120	PRJNA338876	338876	SRS1616441	SAMN05572690	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919451	5572690	GSE85581	GSM2278542						TRUE	Pass	Phase	K1_Tr	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021827	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030286	SRP082120	PRJNA338876	338876	SRS1616442	SAMN05572689	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919452	5572689	GSE85581	GSM2278543						TRUE	Pass	Phase	K2_Tr	1	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021828	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030287	SRP082120	PRJNA338876	338876	SRS1616443	SAMN05572688	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919453	5572688	GSE85581	GSM2278544						TRUE	Pass	Phase	K1_St	2	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2021829	1/3/2017 9:57	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030288	SRP082120	PRJNA338876	338876	SRS1616444	SAMN05572687	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919454	5572687	GSE85581	GSM2278545						TRUE	Pass	Phase	K2_St	2	WT_Ex	"PhD thesis, https://orbit.dtu.dk/en/publications/small-rna-controlled-gene-regulatory-networks-in-ipseudomonas-put"
SRX2080288	6/5/2017 10:24	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112310	SRP083942	PRJNA341451	341451	SRS1662386	SAMN05723014	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074979	5723014	GSE86321	GSM2300099		KT2440				TRUE	Fail					
SRX2080289	6/5/2017 10:24	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112311	SRP083942	PRJNA341451	341451	SRS1662387	SAMN05723013	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074980	5723013	GSE86321	GSM2300100		KT2440				TRUE	Fail					
SRX2080290	6/5/2017 10:24	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112312	SRP083942	PRJNA341451	341451	SRS1662388	SAMN05723024	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074981	5723024	GSE86321	GSM2300101		KT2440				TRUE	Fail					
SRX2080291	6/5/2017 10:24	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112313	SRP083942	PRJNA341451	341451	SRS1662389	SAMN05723023	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074982	5723023	GSE86321	GSM2300102		KT2440				TRUE	Fail					
SRX2080292	6/5/2017 10:24	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112314	SRP083942	PRJNA341451	341451	SRS1662390	SAMN05723022	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074983	5723022	GSE86321	GSM2300103		KT2440				TRUE	Fail					
SRX2080293	6/5/2017 10:24	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112315	SRP083942	PRJNA341451	341451	SRS1662391	SAMN05723021	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074984	5723021	GSE86321	GSM2300104		KT2440				TRUE	Fail					
SRX2080294	6/5/2017 10:24	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112316	SRP083942	PRJNA341451	341451	SRS1662392	SAMN05723020	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074985	5723020	GSE86321	GSM2300105		DOT-T1E				FALSE	Fail					
SRX2080295	6/5/2017 10:24	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112317	SRP083942	PRJNA341451	341451	SRS1662393	SAMN05723019	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074986	5723019	GSE86321	GSM2300106		DOT-T1E				FALSE	Fail					
SRX2080296	6/5/2017 10:24	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112318	SRP083942	PRJNA341451	341451	SRS1662394	SAMN05723018	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074987	5723018	GSE86321	GSM2300107		DOT-T1E				FALSE	Fail					
SRX2080297	6/5/2017 10:24	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112319	SRP083942	PRJNA341451	341451	SRS1662395	SAMN05723017	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074988	5723017	GSE86321	GSM2300108		DOT-T1E				FALSE	Fail					
SRX2080298	6/5/2017 10:24	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112320	SRP083942	PRJNA341451	341451	SRS1662396	SAMN05723016	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074989	5723016	GSE86321	GSM2300109		DOT-T1E				FALSE	Fail					
SRX2080299	6/5/2017 10:24	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112321	SRP083942	PRJNA341451	341451	SRS1662397	SAMN05723015	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074990	5723015	GSE86321	GSM2300110		DOT-T1E				FALSE	Fail					
SRX2559105	2/20/2017 4:07	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5253569	SRP099622	PRJNA374570	374570	SRS1976209	SAMN06328577	SRA537973	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3701497	6328577				KT2440				TRUE	Fail					
SRX2559106	2/20/2017 4:07	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5253570	SRP099622	PRJNA374570	374570	SRS1976210	SAMN06328576	SRA537973	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3701498	6328576				KT2440				TRUE	Fail					
SRX2585812	10/11/2017 13:43	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282166	SRP100646	PRJNA376597	376597	SRS1999477	SAMN06436070	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747351	6436070	GSE95310	GSM2501619		DOT-T1E				FALSE	Fail					
