,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,GEO Series,GEO Sample,PMID,Biosample ID,biosample_strain,biosample_genotype,reference_sequence,project_name,condition_name,Genotype,rep_name,reference_condition,strain_description,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
ERX1035011,9/5/2015 9:10,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,SINGLE,ILLUMINA,Illumina HiSeq 2500,ERR957684,ERP010933,PRJEB9788,294829,ERS786285,SAMEA3475026,ERA456117,RNA-Seq,RANDOM,TRANSCRIPTOMIC,,ROTHAMSTED RESEARCH,0,0,1721130,,,,4037635,Pseudomonas putida KT2440,,NC_002947.3,ZnO,ZnO_Zn_ion,,4,ZnO_control,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,ZnO:ZnO_Zn_ion,TRUE,TRUE
GB032_f_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CAGGCG_S28_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose,"P. putida KT2440
??catRBCA::Ptac:catA
??pcaHG::Ptac:aroY:ecdB:asbF
??pykA::aroG-
D146N:aroY:ecdB:asbF ??pykF
??ppc ??pgi-1 ??pgi-2 ??gcd
??gltR1",1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose,TRUE,TRUE
GB032_f_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CATTTT_S29_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose,TRUE,TRUE
GB032_f_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CGGAAT_S30_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose,TRUE,TRUE
GB032_fg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TCATTC_S34_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose_glucose,TRUE,TRUE
GB032_fg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TCCCGA_S35_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose_glucose,TRUE,TRUE
GB032_fg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TCGAAG_S36_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose_glucose,TRUE,TRUE
GB032_gfg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CCAACA_S43_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose_glucose_gluconate,TRUE,TRUE
GB032_gfg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CTAGCT_S44_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose_glucose_gluconate,TRUE,TRUE
GB032_gfg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CTCAGA_S45_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_fructose_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_fructose_glucose_gluconate,TRUE,TRUE
GB032_gg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CAAAAG_S40_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_glucose_gluconate,TRUE,TRUE
GB032_gg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CACTCA_S41_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_glucose_gluconate,TRUE,TRUE
GB032_gg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CATGGC_S42_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_glucose_gluconate,TRUE,TRUE
GB032_glc_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GTTTCG_S37_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_gluconate,TRUE,TRUE
GB032_glc_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GGTAGC_S38_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_gluconate,TRUE,TRUE
GB032_glc_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ATGAGC_S39_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_gluconate,TRUE,TRUE
GB032_glu_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CTATAC_S31_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_glucose,TRUE,TRUE
GB032_glu_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GACGAC_S32_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_glucose,TRUE,TRUE
GB032_glu_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TACAGC_S33_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB032_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB032_glucose,TRUE,TRUE
GB045_f_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-TAGCTT_S10_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose,"P. putida KT2440
??catRBCA::Ptac:catA
??pcaHG::Ptac:aroY:ecdB:asbF
??pykA::aroG-
D146N:aroY:ecdB:asbF ??pykF
??ppc ??pgi-1 ??pgi-2 ??gcd
evolved clone",1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose,TRUE,TRUE
GB045_f_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GGCTAC_S11_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose,TRUE,TRUE
GB045_f_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CTTGTA_S12_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose,TRUE,TRUE
GB045_fg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CCGTCC_S16_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose_glucose,TRUE,TRUE
GB045_fg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GTAGAG_S17_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose_glucose,TRUE,TRUE
GB045_gfg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CAACTA_S25_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose_glucose_gluconate,TRUE,TRUE
GB045_gfg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CACCGG_S26_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose_glucose_gluconate,TRUE,TRUE
GB045_gfg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CACGAT_S27_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_fructose_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_fructose_glucose_gluconate,TRUE,TRUE
GB045_gg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GAGTGG_S22_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_glucose_gluconate,TRUE,TRUE
GB045_gg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ACTGAT_S23_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_glucose_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_glucose_gluconate,TRUE,TRUE
GB045_gg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ATTCCT_S24_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_glucose_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_glucose_gluconate,TRUE,TRUE
GB045_glc_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GTGAAA_S19_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_gluconate,TRUE,TRUE
GB045_glc_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-GTGGCC_S20_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_gluconate,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_gluconate,TRUE,TRUE
GB045_glc_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CGTACG_S21_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_gluconate,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_gluconate,TRUE,TRUE
GB045_glu_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-AGTCAA_S13_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_glucose,TRUE,TRUE
GB045_glu_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-AGTTCC_S14_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_glucose,TRUE,TRUE
GB045_glu_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-ATGTCA_S15_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB045_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB045_glucose,TRUE,TRUE
GB062_f_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GTTTCG_S37_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose,"P. putida KT2440
??catRBCA::Ptac:catA
??pcaHG::Ptac:aroY:ecdB:asbF
??pykA::aroG-
D146N:aroY:ecdB:asbF ??pykF
??ppc ??pgi-1 ??pgi-2 ??gcd
??hexR.",1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose,TRUE,TRUE
GB062_f_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-GGTAGC_S38_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose,TRUE,TRUE
GB062_f_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-ATGAGC_S39_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose,TRUE,TRUE
GB062_fg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CCAACA_S43_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose_glucose,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose_glucose,TRUE,TRUE
GB062_fg_2,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CTAGCT_S44_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose_glucose,,2,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose_glucose,TRUE,TRUE
GB062_fg_3,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-1-CTCAGA_S45_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose_glucose,,3,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose_glucose,TRUE,TRUE
GB062_gfg_1,8/28/2020,160488,Pseudomonas putida KT2440,303,1236,160488,Pseudomonas putida,Single,ILLUMINA,Illumina NextSeq 500,s3://sbrg-user-data/hyl003/PRECISE/Bentley_2020_ME/2323-DK-2-CAGATC_S7_R1_001.fastq.gz,,,,,,,RNA-Seq,Random,TRANSCRIPTOMIC,,NREL_Gregg_Beckham,,,,,,,,Pseudomonas putida KT2440,,NC_002947.4,Muconate,Muc_GB062_fructose_glucose_gluconate,,1,Muc_KT2440_glucose,Pseudomonas putida KT2440,TRUE,TRUE,TRUE,Muconate:Muc_GB062_fructose_glucose_gluconate,TRUE,TRUE
