Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00253	3713991	2793123	7923	52926	0	0	0	0	28957	0	0	0	0	591794	142918	96350	75.20543264644421	3713991.0	3661065.0	98.57	52926.0	1.43	ecoli_00253_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3713991.0	0.0	20-35	52.0	32.818979235048324	34.584516494520315	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3730495	1180581	3730495	130567325	607522	128359085	1.6912654065632422	0.0482	0.4573	0.4945		
ecoli_00254	3926344	2907946	3390	58308	0	0	0	0	28710	0	0	0	0	686283	142233	99474	74.06243569081059	3926344.0	3868036.0	98.51	58308.0	1.49	ecoli_00254_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3926344.0	0.0	20-35	51.0	30.0696150462996	34.52349743170746	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		3943884	1251002	3943884	138035940	632578	135704660	1.6888934867252687	0.0486	0.4742	0.4772		
ecoli_00255	3774797	2660257	8260	52650	0	0	0	0	16524	0	0	0	0	840713	125220	71173	70.47417384299077	3774797.0	3722147.0	98.61	52650.0	1.39	ecoli_00255_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3774797.0	0.0	20-35	52.0	29.31514072384803	34.59571839227381	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3791758	1062338	3791758	132711530	152662	131156674	1.1716058129990663	0.0373	0.4968	0.4659		
ecoli_00256	4051844	2778410	12184	57332	0	0	0	0	13635	0	0	0	0	988071	130819	71393	68.571494855182	4051844.0	3994512.0	98.59	57332.0	1.41	ecoli_00256_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4051844.0	0.0	20-35	52.0	27.913908635358506	34.596666357342485	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		4073373	1132695	4073373	142568055	169415	140903379	1.1676360458168558	0.0368	0.5091	0.4541		
ecoli_00257	4283486	3197709	2972	97911	0	0	0	0	20099	0	0	0	0	729486	140349	94960	74.65202407571778	4283486.0	4185575.0	97.71	97911.0	2.29	ecoli_00257_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4283486.0	0.0	20-35	50.0	25.279100209168128	34.51984948707665	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4305020	1244919	4305020	150675700	169785	148867647	1.1999632322929312	0.0363	0.4879	0.4758		
ecoli_00258	4304088	3225855	9129	82886	0	0	0	0	16681	0	0	0	0	748002	133514	88021	74.94863023246738	4304088.0	4221202.0	98.07	82886.0	1.93	ecoli_00258_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4304088.0	0.0	20-35	52.0	28.634965726117787	34.58908600381777	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		4325684	1375182	4325684	151398940	773128	148745454	1.7526450317287559	0.034	0.4911	0.4749		
ecoli_00259	4063187	2819570	2760	78384	0	0	0	0	19440	0	0	0	0	915307	153232	74494	69.39306509889896	4063187.0	3984803.0	98.07	78384.0	1.93	ecoli_00259_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4063187.0	0.0	20-35	52.0	30.340288329963442	34.59142392412655	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		4088291	1153247	4088291	143090185	171569	141397029	1.1832789230092895	0.045	0.512	0.44299999999999995		
ecoli_00260	3738425	2460696	6071	59968	0	0	0	0	15769	0	0	0	0	988395	143837	63689	65.82172973912812	3738425.0	3678457.0	98.4	59968.0	1.6	ecoli_00260_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3738425.0	0.0	20-35	52.0	30.057222074125608	34.600452329523804	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3760144	1233927	3760144	131605040	746942	129111018	1.8950809178736616	0.0451	0.5406	0.4143		
ecoli_00261	3353903	2449620	1713	47221	0	0	0	0	16409	0	0	0	0	639177	130227	69536	73.03789048162695	3353903.0	3306682.0	98.59	47221.0	1.41	ecoli_00261_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3353903.0	0.0	20-35	51.0	29.054302620368272	34.59525871797723	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		3369880	942946	3369880	117945800	137547	116560772	1.1742919205262077	0.0425	0.4955	0.462		
ecoli_00262	4384753	2880932	1611	65986	0	0	0	0	16060	0	0	0	0	1188733	163842	67589	65.70340450191836	4384753.0	4318767.0	98.5	65986.0	1.5	ecoli_00262_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4384753.0	0.0	20-35	50.0	24.091579129993328	34.505511941037504	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		4405297	1409121	4405297	154185395	733051	151464594	1.7646295227897555	0.0484	0.5255	0.4261		
ecoli_00263	11179459	8539205	1962	590215	0	0	0	0	222550	0	0	0	0	1209787	431223	184517	76.38298955253559	11179459.0	10589244.0	94.72	590215.0	5.28	ecoli_00263_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11179459.0	0.0	20-101	51.0	15.640432593189631	99.77563851703378	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		11212625	3496321	11212625	1132475125	6110538	1121304811	0.9863628571974152	0.0213	0.436	0.5426		
ecoli_00264	10156369	7704969	945	725200	0	0	0	0	188809	0	0	0	0	998328	369425	168693	75.8634212679748	10156369.0	9431169.0	92.86	725200.0	7.14	ecoli_00264_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10156369.0	0.0	20-101	51.0	17.289079378532602	99.78549578102172	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass		10196781	3174865	10196781	1029874881	7029396	1018357543	1.1183240034766904	0.0187	0.445	0.5363		
ecoli_00265	11323843	8331941	4479	417434	0	0	0	0	152973	0	0	0	0	1847803	433904	135309	73.57874000902343	11323843.0	10906409.0	96.31	417434.0	3.69	ecoli_00265_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11323843.0	0.0	20-101	50.0	19.183598704946718	99.61463418381905	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass		11344801	3252671	11344801	1145824901	288974	1140768758	0.44126663642824776	0.0307	0.4828	0.4866		
ecoli_00266	11281471	8227633	6298	495046	0	0	0	0	176649	0	0	0	0	1795003	436490	144352	72.93049815932693	11281471.0	10786425.0	95.61	495046.0	4.39	ecoli_00266_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11281471.0	0.0	20-101	51.0	15.028384822554605	99.79692914159864	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass		11307751	3226601	11307751	1142082851	282301	1137151341	0.4317996715984312	0.0325	0.4813	0.4863		
ecoli_00267	6889902	5074682	745	387367	0	0	0	0	165166	0	0	0	0	884256	253766	123920	73.65390683350793	6889902.0	6502535.0	94.38	387367.0	5.62	ecoli_00267_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6889902.0	0.0	20-101	51.0	25.694912155146714	99.55518989965314	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		6919959	2101977	6919959	698915859	360762	695583543	0.4767835723126723	0.0356	0.4332	0.5312		
ecoli_00268	8685781	6461677	786	466483	0	0	0	0	214902	0	0	0	0	1067224	317642	157067	74.39373615337526	8685781.0	8219298.0	94.63	466483.0	5.37	ecoli_00268_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8685781.0	0.0	20-101	51.0	19.46191631595796	99.79307583278923	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		8728217	2697505	8728217	881549917	6919055	870875218	1.210901254046627	0.0316	0.4419	0.5265		
ecoli_00269	7914983	5938432	1047	471900	0	0	0	0	178983	0	0	0	0	920815	282549	121257	75.02772905513505	7914983.0	7443083.0	94.04	471900.0	5.96	ecoli_00269_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7914983.0	0.0	20-101	51.0	23.050541096878227	99.51325580863536	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass		7948101	2453526	7948101	802758201	5840984	793525284	1.1501491966694963	0.0295	0.4877	0.4829		
ecoli_00270	8045404	5979695	1325	504156	0	0	0	0	164057	0	0	0	0	998016	282990	115165	74.32435959710662	8045404.0	7541248.0	93.73	504156.0	6.27	ecoli_00270_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8045404.0	0.0	20-101	52.0	20.876290482542665	99.79132085846777	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		8071816	2499875	8071816	815253416	4890380	806840525	1.0319356944589608	0.0349	0.4844	0.4806		
ecoli_00271	7256324	5217656	1992	389674	0	0	0	0	211017	0	0	0	0	1028916	274875	132194	71.90494801500044	7256324.0	6866650.0	94.63	389674.0	5.37	ecoli_00271_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7256324.0	0.0	20-101	51.0	22.15967533211861	99.79145418534232	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass		7282035	2237369	7282035	735485535	4893108	727433079	1.0948489965883557	0.0456	0.41600000000000004	0.5384		
ecoli_00272	7300249	5339764	1263	458883	0	0	0	0	187269	0	0	0	0	905063	270120	137887	73.14495711036706	7300249.0	6841366.0	93.71	458883.0	6.29	ecoli_00272_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7300249.0	0.0	20-101	52.0	21.715958653663627	99.7902794822478	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		7341486	2178659	7341486	741490086	233333	738140305	0.4517634238470452	0.0355	0.4219	0.5426		
ecoli_00273	7413850	5035473	21313	463960	0	0	0	0	248241	0	0	0	0	1274234	235756	134873	67.91981224330141	7413850.0	6949890.0	93.74	463960.0	6.26	ecoli_00273_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7413850.0	0.0	20-101	52.0	22.764168057790126	99.80138011964094	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		7458182	2259874	7458182	753276382	7218619	742948535	1.3710567922730916	0.0759	0.4101	0.5141		
ecoli_00274	8820171	6254697	3995	506257	0	0	0	0	272213	0	0	0	0	1335585	291712	155712	70.91355711811029	8820171.0	8313914.0	94.26	506257.0	5.74	ecoli_00274_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8820171.0	0.0	20-101	51.0	25.02531947663177	99.49372047321985	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		8869539	2613175	8869539	895823439	269142	891899177	0.4380619918117592	0.045	0.4268	0.5282		
ecoli_00275	10316516	6836929	1159583	476687	0	0	0	0	176891	0	0	0	0	1179963	346826	139637	66.27168513091047	10316516.0	9839829.0	95.38	476687.0	4.62	ecoli_00275_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10316516.0	0.0	20-101	51.0	20.42246690188116	99.58472705320284	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass		10336529	3002232	10336529	1043989429	283874	1039426516	0.4370650576769394	0.0242	0.4103	0.5654		
ecoli_00276	10591198	7801859	139051	512062	0	0	0	0	187323	0	0	0	0	1402838	389653	158412	73.66361199176902	10591198.0	10079136.0	95.17	512062.0	4.83	ecoli_00276_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10591198.0	0.0	20-101	50.0	21.163053085569604	99.57647529580696	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass		10618586	3085101	10618586	1072477186	285127	1067741630	0.4415530756101324	0.0244	0.4587	0.5169		
ecoli_00277	11445444	8372984	410849	436518	0	0	0	0	170811	0	0	0	0	1456826	436907	160549	73.1556067200189	11445444.0	11008926.0	96.19	436518.0	3.81	ecoli_00277_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11445444.0	0.0	20-101	50.0	18.656661217756483	99.59866703292595	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass		11468636	3474847	11468636	1158332236	4841498	1148459738	0.8523027930304445	0.0235	0.4369	0.5396		
ecoli_00278	10634291	8014053	43316	479416	0	0	0	0	185638	0	0	0	0	1358947	391368	161553	75.36048242426317	10634291.0	10154875.0	95.49	479416.0	4.51	ecoli_00278_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10634291.0	0.0	20-101	50.0	20.13095206412993	99.57663900677537	pass	pass	pass	warn	pass	pass	warn	fail	fail	pass		10660908	3209768	10660908	1076751708	5357098	1066843190	0.9202231049537374	0.0208	0.4537	0.5254		
ecoli_00279	16541962	12374744	8263	748437	0	0	0	0	2342	0	0	0	0	2747689	651310	9177	74.8081998979323	8629795.0	7986010.0	92.54	643785.0	7.46	ecoli_00279_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8629795.0	0.0	20-98	51.0	56.82379250013192	97.29734924178385	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	8658437	2578650	8658437	848526826	262875	844580227	0.4651118714306859	0.0028	0.9349	0.0623		
ecoli_00280	18175764	13456706	5028	633688	0	0	0	0	1120	0	0	0	0	3471695	597355	10172	74.03653568565261	9421504.0	8892527.0	94.39	528977.0	5.61	ecoli_00280_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9421504.0	0.0	20-98	52.0	58.41459986795089	97.25188292654758	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	9434777	2903636	9434777	924608146	4075749	915728189	0.9604022026429344	0.0009	0.9497	0.0494		
ecoli_00281	17586975	15040941	2473	333945	0	0	0	0	936	0	0	0	0	1642701	558307	7672	85.52318406093146	9058324.0	8765016.0	96.76	293308.0	3.24	ecoli_00281_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9058324.0	0.0	20-98	52.0	57.649912027095134	97.21460835359831	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	9066388	2726195	9066388	888506024	268420	883590383	0.5532479090991509	0.0079	0.8529	0.1392		
ecoli_00282	14577866	12405136	4223	273611	0	0	0	0	2546	0	0	0	0	1452267	433835	6248	85.0956923324717	7602434.0	7370825.0	96.95	231609.0	3.05	ecoli_00282_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602434.0	0.0	20-98	52.0	57.63184929610464	96.90827674400069	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass	warn	7607321	2408139	7607321	745517458	230891	739109622	0.8595152174156061	0.0066	0.8740000000000001	0.1194		
ecoli_00283	8435602	6689710	648	400963	0	0	0	0	71725	0	0	0	0	844407	330766	97383	79.30329098029992	8435602.0	8034639.0	95.25	400963.0	4.75	ecoli_00283_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8435602.0	0.0	20-101	51.0	25.0634441064828	99.33411628476543	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	8459025	2474616	8459025	854361525	600369	850248140	0.4814571910878127	0.0186	0.4511	0.5303		
ecoli_00284	10522551	8213898	1364	443115	0	0	0	0	83919	0	0	0	0	1254733	413309	112213	78.05994953124959	10522551.0	10079436.0	95.79	443115.0	4.21	ecoli_00284_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10522551.0	0.0	20-101	51.0	22.14066547121793	99.39214416732216	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	10545607	3164442	10545607	1065106307	7168740	1053418220	1.0973634202693725	0.0259	0.4564	0.5176		
ecoli_00285	7851432	6360482	449	351115	0	0	0	0	76430	0	0	0	0	623584	326970	112402	81.01047044666502	7851432.0	7500317.0	95.53	351115.0	4.47	ecoli_00285_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7851432.0	0.0	20-101	51.0	19.372601337024392	99.76892215330909	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7872345	2335803	7872345	795106845	568058	791254006	0.4845687122716192	0.015	0.4228	0.5622		
ecoli_00286	8808199	7019007	717	438583	0	0	0	0	79233	0	0	0	0	781025	368213	121421	79.68719825698761	8808199.0	8369616.0	95.02	438583.0	4.98	ecoli_00286_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8808199.0	0.0	20-101	51.0	18.715492332715453	99.76301103097241	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8829656	2651716	8829656	891795256	6592594	881358072	1.1703565285617532	0.0169	0.4302	0.5528		
ecoli_00287	6085952	4613205	905	271198	0	0	0	0	48328	0	0	0	0	854533	229897	67886	75.80087716761489	6085952.0	5814754.0	95.54	271198.0	4.46	ecoli_00287_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6085952.0	0.0	20-101	51.0	22.292692070723685	99.71538815948598	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	6101853	1854157	6101853	616287153	4431650	609193671	1.1510027371931928	0.0239	0.4468	0.5293		
ecoli_00288	8723810	6675704	596	352573	0	0	0	0	65876	0	0	0	0	1193470	336336	99255	76.52280368325306	8723810.0	8371237.0	95.96	352573.0	4.04	ecoli_00288_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8723810.0	0.0	20-101	51.0	21.476474202665415	99.75814879049406	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	8741482	2613515	8741482	882889682	653232	878542632	0.4923661572477183	0.0172	0.4517	0.5312		
ecoli_00289	10561908	8107839	414	582573	0	0	0	0	244194	0	0	0	0	1056375	403148	167365	76.7649083858712	10561908.0	9979335.0	94.48	582573.0	5.52	ecoli_00289_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10561908.0	0.0	20-101	51.0	17.4481418218123	99.78367166235495	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	10604620	3297976	10604620	1071066620	7417812	1058939653	1.1322327457091326	0.0229	0.4263	0.5509		
ecoli_00290	10769241	8169644	660	594911	0	0	0	0	275632	0	0	0	0	1146463	400540	181391	75.86090793213747	10769241.0	10174330.0	94.48	594911.0	5.52	ecoli_00290_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10769241.0	0.0	20-101	50.0	20.448827292238683	99.53276837244148	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	10808529	3357113	10808529	1091661429	7075526	1079882791	1.0789643828297244	0.0235	0.4348	0.5417		
ecoli_00291	20061908	13785304	11142	1744814	0	0	0	0	830456	0	0	0	0	2647726	718621	323845	68.71382323156901	20061908.0	18317094.0	91.3	1744814.0	8.7	ecoli_00291_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20061908.0	0.0	20-100	51.0	16.18503223396693	98.94001836714634	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	fail	20138810	6095400	20138810	2013881000	14579838	1990533401	1.1593335951826351	0.0432	0.4315	0.5253		
ecoli_00292	10609445	8121054	1406	474381	0	0	0	0	217191	0	0	0	0	1195136	420808	179469	76.54551204139331	10609445.0	10135064.0	95.53	474381.0	4.47	ecoli_00292_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10609445.0	0.0	20-101	50.0	21.902028828117285	99.54471774913769	pass	pass	pass	warn	warn	pass	warn	fail	fail	pass	pass	10640474	3184827	10640474	1074687874	6218423	1064017887	0.9928452026062408	0.0206	0.4419	0.5375		
ecoli_00293	7859209	5569499	514123	345633	0	0	0	0	173914	0	0	0	0	856887	281252	117901	70.86589757315271	7859209.0	7513576.0	95.6	345633.0	4.4	ecoli_00293_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7859209.0	0.0	21-101	51.0	19.272857254762148	99.79484907450609	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	7876564	2435470	7876564	795532964	3812413	788302015	0.9089439818611966	0.0207	0.4149	0.5644		
ecoli_00294	10229661	7804816	130779	450154	0	0	0	0	200837	0	0	0	0	1097742	383983	161350	76.29593981657847	10229661.0	9779507.0	95.6	450154.0	4.4	ecoli_00294_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10229661.0	0.0	21-101	51.0	18.29906193084736	99.79036607371448	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	10256409	3159194	10256409	1035897309	5368629	1026065491	0.9491112598304858	0.0189	0.4371	0.544		
ecoli_00295	9090593	6651471	624125	411888	0	0	0	0	181608	0	0	0	0	769784	317546	134171	73.16872507657092	9090593.0	8678705.0	95.47	411888.0	4.53	ecoli_00295_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9090593.0	0.0	20-101	51.0	17.245330188872952	99.79052037639349	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	9113397	2690201	9113397	920453097	278850	916334564	0.4474462646085268	0.0177	0.4242	0.5581		
ecoli_00296	8822119	6611001	413284	460744	0	0	0	0	147726	0	0	0	0	749686	315995	123683	74.93665637473265	8822119.0	8361375.0	94.78	460744.0	5.22	ecoli_00296_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8822119.0	0.0	20-101	51.0	17.925602322438987	99.79305039979624	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	8847609	2615475	8847609	893608509	273252	889622968	0.4460052651535349	0.0173	0.4355	0.5472		
ecoli_00297	10090190	7578199	1337	420004	0	0	0	0	206540	0	0	0	0	1337287	392239	154584	75.10462141941827	10090190.0	9670186.0	95.84	420004.0	4.16	ecoli_00297_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10090190.0	0.0	20-101	51.0	16.132088356650012	99.79703791504421	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	10114540	2962617	10114540	1021568540	263992	1017085015	0.438886361946894	0.0226	0.4525	0.5249		
ecoli_00298	10220877	7644881	1295	516101	0	0	0	0	195247	0	0	0	0	1312963	392460	157930	74.7967224338968	10220877.0	9704776.0	94.95	516101.0	5.05	ecoli_00298_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10220877.0	0.0	20-101	51.0	16.445399526021358	99.79910999809508	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	10250345	3046809	10250345	1035284845	5916732	1025085215	0.9852003580715024	0.0231	0.4471	0.5298		
ecoli_00299	9361165	5905083	781	1844023	0	0	0	0	222365	0	0	0	0	963804	292853	132256	63.08064220639204	9361165.0	7517142.0	80.3	1844023.0	19.7	ecoli_00299_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9361165.0	0.0	20-100	51.0	18.460195016386734	99.23576606116869	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	fail	9398646	2699247	9398646	939864600	1071176	934945548	0.5233787930729596	0.0228	0.45299999999999996	0.5242		
ecoli_00300	6869528	4356081	8435	1332647	0	0	0	0	161477	0	0	0	0	697570	220003	93315	63.41164924285919	6869528.0	5536881.0	80.6	1332647.0	19.4	ecoli_00300_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6869528.0	0.0	20-100	50.0	37.33290609551551	99.00408703480065	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	warn	6888024	2117299	6888024	688802400	3824218	682019368	0.984757312111572	0.0213	0.4593	0.5193		
ecoli_00301	9096986	6972964	588	564353	0	0	0	0	235277	0	0	0	0	809244	341365	173195	76.6513656281322	9096986.0	8532633.0	93.8	564353.0	6.2	ecoli_00301_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9096986.0	0.0	20-101	51.0	17.003898147669467	99.78809003333632	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	warn	9131688	2722576	9131688	922300488	277449	918110614	0.4542851331549984	0.0227	0.4071	0.5702		
ecoli_00302	7142730	5545445	564	300149	0	0	0	0	164379	0	0	0	0	757157	254482	120554	77.63761194949271	7142730.0	6842581.0	95.8	300149.0	4.2	ecoli_00302_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7142730.0	0.0	21-101	51.0	19.903721048881508	99.78342006487715	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	warn	7168314	2167506	7168314	723999714	380630	720640201	0.4640213158979232	0.0271	0.4079	0.565		
ecoli_00303	11594598	7722989	54744	569500	0	0	0	0	127693	0	0	0	0	2597246	366385	156041	66.60851027349115	11594598.0	11025098.0	95.09	569500.0	4.91	ecoli_00303_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11594598.0	0.0	20-101	51.0	13.272202597339545	99.78268655799882	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	warn	11650722	3552184	11650722	1176722922	8545984	1163149843	1.1534643157057494	0.1434	0.3856	0.47100000000000003		
ecoli_00304	7123134	5110053	513521	308160	0	0	0	0	141362	0	0	0	0	685800	257613	106625	71.73883012730072	7123134.0	6814974.0	95.67	308160.0	4.33	ecoli_00304_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7123134.0	0.0	20-101	51.0	22.959193549364056	99.54544137454106	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	fail	7140798	2096056	7140798	721220598	230950	718001910	0.446283426863524	0.0175	0.4166	0.5659		
ecoli_00305	10465973	7239195	11316	862333	0	0	0	0	392274	0	0	0	0	1434136	366509	160210	69.16886752908688	10465973.0	9603640.0	91.76	862333.0	8.24	ecoli_00305_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10465973.0	0.0	20-100	51.0	20.29276998048854	98.97845427271788	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	fail	10497593	3161778	10497593	1049759300	6497083	1038801913	1.0437999453779547	0.0524	0.4451	0.5026		
ecoli_00306	7606167	5362364	716082	363003	0	0	0	0	127921	0	0	0	0	674441	252108	110248	70.50021383963828	7606167.0	7243164.0	95.23	363003.0	4.77	ecoli_00306_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7606167.0	0.0	20-101	51.0	21.848718984353837	99.5751607872927	pass	pass	pass	warn	warn	pass	warn	fail	warn	pass	fail	7623518	2238027	7623518	769975318	226681	766562055	0.4432951187144417	0.0173	0.4203	0.5623		
ecoli_00307	8240890	6392343	4628	342445	0	0	0	0	172501	0	0	0	0	897789	302434	128750	77.56859999344731	8240890.0	7898445.0	95.84	342445.0	4.16	ecoli_00307_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8240890.0	0.0	20-101	50.0	21.817272311390308	99.58566562592148	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	fail	8260472	2569812	8260472	834307672	3954536	826762863	0.9043197435681736	0.0225	0.4607	0.5167		
ecoli_00308	9504145	7500985	3232	378460	0	0	0	0	145329	0	0	0	0	991740	347396	137003	78.92330135956469	9504145.0	9125685.0	96.02	378460.0	3.98	ecoli_00308_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9504145.0	0.0	20-101	50.0	20.715652359661764	99.59816206507791	pass	pass	pass	warn	pass	pass	warn	fail	warn	pass	pass	9523093	2810840	9523093	961832393	252447	957526352	0.4476914097859875	0.0179	0.4642	0.518		
