Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX2012766	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019240	SRP081270	PRJNA338603	338603	SRS1609971	SAMN05560038	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909283	5560038	GSE85475	GSM2267554	28130298	KT2440			
SRX2012767	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019241	SRP081270	PRJNA338603	338603	SRS1609972	SAMN05560037	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909284	5560037	GSE85475	GSM2267555	28130298	KT2440			
SRX2012768	2017-01-03 09:58:05	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4019242	SRP081270	PRJNA338603	338603	SRS1609973	SAMN05560036	SRA451295	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2909285	5560036	GSE85475	GSM2267556	28130298	KT2440			
SRX2020714	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029092	SRP081901	PRJNA338850	338850	SRS1615484	SAMN05572220	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918319	5572220	GSE85578	GSM2277982					
SRX2020715	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029093	SRP081901	PRJNA338850	338850	SRS1615487	SAMN05572219	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918320	5572219	GSE85578	GSM2277983					
SRX2020716	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029094	SRP081901	PRJNA338850	338850	SRS1615483	SAMN05572218	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918321	5572218	GSE85578	GSM2277984					
SRX2020717	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029095	SRP081901	PRJNA338850	338850	SRS1615485	SAMN05572235	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918322	5572235	GSE85578	GSM2277985					
SRX2020718	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029096	SRP081901	PRJNA338850	338850	SRS1615486	SAMN05572234	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918323	5572234	GSE85578	GSM2277986					
SRX2020719	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029097	SRP081901	PRJNA338850	338850	SRS1615488	SAMN05572233	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918324	5572233	GSE85578	GSM2277987					
SRX2020720	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029098	SRP081901	PRJNA338850	338850	SRS1615489	SAMN05572232	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918325	5572232	GSE85578	GSM2277988					
SRX2020721	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029099	SRP081901	PRJNA338850	338850	SRS1615490	SAMN05572231	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918326	5572231	GSE85578	GSM2277989					
SRX2020722	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029100	SRP081901	PRJNA338850	338850	SRS1615491	SAMN05572230	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918327	5572230	GSE85578	GSM2277990					
SRX2020723	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029101	SRP081901	PRJNA338850	338850	SRS1615492	SAMN05572229	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918328	5572229	GSE85578	GSM2277991					
SRX2020724	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029102	SRP081901	PRJNA338850	338850	SRS1615493	SAMN05572228	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918329	5572228	GSE85578	GSM2277992					
SRX2020725	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029103	SRP081901	PRJNA338850	338850	SRS1615494	SAMN05572227	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918330	5572227	GSE85578	GSM2277993					
SRX2020726	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029104	SRP081901	PRJNA338850	338850	SRS1615495	SAMN05572226	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918331	5572226	GSE85578	GSM2277994					
SRX2020727	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029105	SRP081901	PRJNA338850	338850	SRS1615496	SAMN05572225	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918332	5572225	GSE85578	GSM2277995					
SRX2020728	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029106	SRP081901	PRJNA338850	338850	SRS1615497	SAMN05572224	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918333	5572224	GSE85578	GSM2277996					
SRX2020729	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029107	SRP081901	PRJNA338850	338850	SRS1615498	SAMN05572223	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918334	5572223	GSE85578	GSM2277997					
SRX2020730	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029108	SRP081901	PRJNA338850	338850	SRS1615499	SAMN05572222	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918335	5572222	GSE85578	GSM2277998					
SRX2020731	2017-01-03 09:57:33	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR4029109	SRP081901	PRJNA338850	338850	SRS1615500	SAMN05572221	SRA452391	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2918336	5572221	GSE85578	GSM2277999					
SRX2021818	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030277	SRP082120	PRJNA338876	338876	SRS1616433	SAMN05572686	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919443	5572686	GSE85581	GSM2278534					
SRX2021819	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030278	SRP082120	PRJNA338876	338876	SRS1616436	SAMN05572685	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919444	5572685	GSE85581	GSM2278535					
SRX2021820	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030279	SRP082120	PRJNA338876	338876	SRS1616434	SAMN05572684	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919445	5572684	GSE85581	GSM2278536					
SRX2021821	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030280	SRP082120	PRJNA338876	338876	SRS1616435	SAMN05572683	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919446	5572683	GSE85581	GSM2278537					
SRX2021822	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030281	SRP082120	PRJNA338876	338876	SRS1616437	SAMN05572682	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919447	5572682	GSE85581	GSM2278538					
SRX2021823	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030282	SRP082120	PRJNA338876	338876	SRS1616438	SAMN05572681	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919448	5572681	GSE85581	GSM2278539					
SRX2021824	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030283	SRP082120	PRJNA338876	338876	SRS1616439	SAMN05572692	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919449	5572692	GSE85581	GSM2278540					
SRX2021825	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030284	SRP082120	PRJNA338876	338876	SRS1616440	SAMN05572691	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919450	5572691	GSE85581	GSM2278541					
SRX2021826	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030285	SRP082120	PRJNA338876	338876	SRS1616441	SAMN05572690	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919451	5572690	GSE85581	GSM2278542					
SRX2021827	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030286	SRP082120	PRJNA338876	338876	SRS1616442	SAMN05572689	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919452	5572689	GSE85581	GSM2278543					
SRX2021828	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030287	SRP082120	PRJNA338876	338876	SRS1616443	SAMN05572688	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919453	5572688	GSE85581	GSM2278544					
SRX2021829	2017-01-03 09:57:39	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	NextSeq 500	SRR4030288	SRP082120	PRJNA338876	338876	SRS1616444	SAMN05572687	SRA452654	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	2919454	5572687	GSE85581	GSM2278545					
SRX2080288	2017-06-05 10:24:22	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112310	SRP083942	PRJNA341451	341451	SRS1662386	SAMN05723014	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074979	5723014	GSE86321	GSM2300099		KT2440			
SRX2080289	2017-06-05 10:24:22	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112311	SRP083942	PRJNA341451	341451	SRS1662387	SAMN05723013	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074980	5723013	GSE86321	GSM2300100		KT2440			
SRX2080290	2017-06-05 10:24:22	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112312	SRP083942	PRJNA341451	341451	SRS1662388	SAMN05723024	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074981	5723024	GSE86321	GSM2300101		KT2440			
SRX2080291	2017-06-05 10:24:22	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112313	SRP083942	PRJNA341451	341451	SRS1662389	SAMN05723023	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074982	5723023	GSE86321	GSM2300102		KT2440			
SRX2080292	2017-06-05 10:24:22	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112314	SRP083942	PRJNA341451	341451	SRS1662390	SAMN05723022	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074983	5723022	GSE86321	GSM2300103		KT2440			
SRX2080293	2017-06-05 10:24:23	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112315	SRP083942	PRJNA341451	341451	SRS1662391	SAMN05723021	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074984	5723021	GSE86321	GSM2300104		KT2440			
SRX2080294	2017-06-05 10:24:23	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112316	SRP083942	PRJNA341451	341451	SRS1662392	SAMN05723020	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074985	5723020	GSE86321	GSM2300105		DOT-T1E			
SRX2080295	2017-06-05 10:24:23	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112317	SRP083942	PRJNA341451	341451	SRS1662393	SAMN05723019	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074986	5723019	GSE86321	GSM2300106		DOT-T1E			
SRX2080296	2017-06-05 10:24:23	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112318	SRP083942	PRJNA341451	341451	SRS1662394	SAMN05723018	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074987	5723018	GSE86321	GSM2300107		DOT-T1E			
SRX2080297	2017-06-05 10:24:23	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112319	SRP083942	PRJNA341451	341451	SRS1662395	SAMN05723017	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074988	5723017	GSE86321	GSM2300108		DOT-T1E			
SRX2080298	2017-06-05 10:24:23	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112320	SRP083942	PRJNA341451	341451	SRS1662396	SAMN05723016	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074989	5723016	GSE86321	GSM2300109		DOT-T1E			
SRX2080299	2017-06-05 10:24:23	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR4112321	SRP083942	PRJNA341451	341451	SRS1662397	SAMN05723015	SRA459209	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3074990	5723015	GSE86321	GSM2300110		DOT-T1E			
SRX2559105	2017-02-20 04:07:02	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5253569	SRP099622	PRJNA374570	374570	SRS1976209	SAMN06328577	SRA537973	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	3701497	6328577				KT2440			
SRX2559106	2017-02-20 04:07:02	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5253570	SRP099622	PRJNA374570	374570	SRS1976210	SAMN06328576	SRA537973	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	3701498	6328576				KT2440			
SRX2585812	2017-10-11 13:43:15	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282166	SRP100646	PRJNA376597	376597	SRS1999477	SAMN06436070	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747351	6436070	GSE95310	GSM2501619		DOT-T1E			
SRX2585813	2017-10-11 13:43:15	1196325	Pseudomonas putida DOT-T1E	303	1236	1196325	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282167	SRP100646	PRJNA376597	376597	SRS1999478	SAMN06436075	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747352	6436075	GSE95310	GSM2501620		DOT-T1E			
SRX2585816	2017-10-11 13:43:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282170	SRP100646	PRJNA376597	376597	SRS1999481	SAMN06436072	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747355	6436072	GSE95310	GSM2501623		Co-culture MG1655/DOT-T1E			
SRX2585817	2017-10-11 13:43:15	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR5282171	SRP100646	PRJNA376597	376597	SRS1999482	SAMN06436071	SRA540191	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	3747356	6436071	GSE95310	GSM2501624		Co-culture MG1655/DOT-T1E			
SRX2631115	2017-03-31 11:34:19	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332294	SRP101620	PRJNA378562	378562	SRS2040620	SAMN06553740	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	3809187	6553740				KT2440			
SRX2631116	2017-03-31 11:34:19	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332295	SRP101620	PRJNA378562	378562	SRS2040621	SAMN06553739	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	3809188	6553739				KT2440			
SRX2631117	2017-03-31 11:34:19	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332296	SRP101620	PRJNA378562	378562	SRS2037826	SAMN06553738	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	3809189	6553738				KT2440			
SRX2631118	2017-03-31 11:34:19	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR5332297	SRP101620	PRJNA378562	378562	SRS2037824	SAMN06553737	SRA544135	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	3809190	6553737				KT2440			
SRX272832	2015-07-22 17:03:23	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836135	SRP021905	PRJNA200633	200633	SRS417336	SAMN02086481	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382413	2086481	GSE46491	GSM1131198	27933319;24249296	KT2440	wild type		
SRX272833	2015-07-22 17:03:23	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836136	SRP021905	PRJNA200633	200633	SRS417337	SAMN02086478	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382414	2086478	GSE46491	GSM1131199	27933319;24249296	KT2440	wild type		
SRX272834	2015-07-22 17:03:23	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836137	SRP021905	PRJNA200633	200633	SRS417338	SAMN02086479	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382415	2086479	GSE46491	GSM1131200	27933319;24249296	KT2440	wild type		
SRX272835	2015-07-22 17:03:23	160488	Pseudomonas putida KT2440	303	1236	160488	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR836138	SRP021905	PRJNA200633	200633	SRS417339	SAMN02086480	SRA074983	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	382416	2086480	GSE46491	GSM1131201	27933319;24249296	KT2440	wild type		
SRX3166179	2018-09-06 15:35:16	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6012662	SRP117011	PRJNA401985	401985	SRS2496780	SAMN07613238	SRA605866	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4466989	7613238	GSE103579	GSM2774697	28968917	KT2442	fleQ mutant		
SRX3166181	2018-09-06 15:35:16	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6012664	SRP117011	PRJNA401985	401985	SRS2496783	SAMN07613240	SRA605866	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4466991	7613240	GSE103579	GSM2774698	28968917	KT2442	wild-type		
SRX3166182	2018-09-06 15:35:16	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6012666	SRP117011	PRJNA401985	401985	SRS2496782	SAMN07613239	SRA605866	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4466992	7613239	GSE103579	GSM2774699	28968917	KT2442	wild-type		
SRX3601673	2018-01-26 05:20:11	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513654	SRP131442	PRJNA431706	431706	SRS2869680	SAMN08398748	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	4987175	8398748				KT2440			
SRX3601674	2018-01-26 04:51:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513653	SRP131442	PRJNA431706	431706	SRS2869681	SAMN08398749	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	4987176	8398749				KT2440			
SRX3601675	2018-01-26 05:17:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513652	SRP131442	PRJNA431706	431706	SRS2869682	SAMN08398750	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	4987177	8398750				KT2440			
SRX3601676	2018-01-26 05:28:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513651	SRP131442	PRJNA431706	431706	SRS2869683	SAMN08398751	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	4987178	8398751				KT2440			
SRX3601677	2018-01-26 05:17:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513650	SRP131442	PRJNA431706	431706	SRS2869684	SAMN08398752	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	4987179	8398752				KT2440			
SRX3601678	2018-01-26 04:51:12	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6513649	SRP131442	PRJNA431706	431706	SRS2869685	SAMN08398753	SRA652356	RNA-Seq	cDNA	TRANSCRIPTOMIC		UNIVERSITY OF WARMIA AND MAZURY IN OLSZTYN	0	0	4987180	8398753				KT2440			
SRX3721462	2019-02-13 18:05:10	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748798	SRP133074	PRJNA434582	434582	SRS2979113	SAMN08564401	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133122	8564401	GSE110803	GSM3017010	29708644	KT2440	Wild Type		
SRX3721463	2019-02-13 18:05:10	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748799	SRP133074	PRJNA434582	434582	SRS2979114	SAMN08564400	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133123	8564400	GSE110803	GSM3017011	29708644	KT2440	delta crc		
SRX3721464	2019-02-13 18:05:10	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748800	SRP133074	PRJNA434582	434582	SRS2979115	SAMN08564399	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133124	8564399	GSE110803	GSM3017012	29708644	KT2440	delta hfq		
SRX3721465	2019-02-13 18:05:10	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR6748801	SRP133074	PRJNA434582	434582	SRS2979116	SAMN08564398	SRA660355	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5133125	8564398	GSE110803	GSM3017013	29708644	KT2440	delta crc / delta hfq		
SRX3823276	2019-01-28 11:33:04	303	Pseudomonas putida	303	1236	303	Pseudomonas putida	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR6868854	SRP136065	PRJNA439203	439203	SRS3072876	SAMN08742151	SRA668361	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	5261136	8742151	GSE112064	GSM3056914	30291330				
